Customer ID,Customer Name,Segment,City,Sales,Quantity,Profit
CD-12790,Cynthia Delaney,Home Office,Oklahoma City,121.6,4,55.936
CD-12790,Cynthia Delaney,Home Office,Oklahoma City,868.59,3,251.8911
CD-12790,Cynthia Delaney,Home Office,San Diego,12.35,5,5.8045
CD-12790,Cynthia Delaney,Home Office,Oklahoma City,20.16,7,9.8784
CD-12790,Cynthia Delaney,Home Office,Los Angeles,7.9,2,2.528
CD-12790,Cynthia Delaney,Home Office,Los Angeles,601.536,4,0
CD-12790,Cynthia Delaney,Home Office,Moreno Valley,7.86,3,3.6156
CD-12790,Cynthia Delaney,Home Office,Moreno Valley,37.056,3,13.896
CD-12790,Cynthia Delaney,Home Office,Moreno Valley,10.98,1,2.9646
CD-12790,Cynthia Delaney,Home Office,Moreno Valley,51.45,3,13.8915
CD-12790,Cynthia Delaney,Home Office,Shelton,13.36,2,6.4128
CD-12790,Cynthia Delaney,Home Office,Shelton,59.97,3,14.9925
CG-12040,Catherine Glotzbach,Home Office,Los Angeles,11.76,2,5.7624
CG-12040,Catherine Glotzbach,Home Office,Philadelphia,29.718,6,-21.7932
CG-12040,Catherine Glotzbach,Home Office,Bristol,67.56,3,8.445
CG-12040,Catherine Glotzbach,Home Office,Philadelphia,45.056,8,15.2064
CG-12040,Catherine Glotzbach,Home Office,Philadelphia,15.552,3,5.4432
CG-12040,Catherine Glotzbach,Home Office,New York City,28.91,7,13.2986
CG-12040,Catherine Glotzbach,Home Office,Philadelphia,447.696,2,33.5772
CG-12040,Catherine Glotzbach,Home Office,Lebanon,239.976,3,17.9982
CG-12040,Catherine Glotzbach,Home Office,Milwaukee,18.24,3,8.5728
CG-12520,Claire Gute,Consumer,Henderson,261.96,2,41.9136
CG-12520,Claire Gute,Consumer,Henderson,731.94,3,219.582
CG-12520,Claire Gute,Consumer,Dallas,5.344,1,1.8704
CG-12520,Claire Gute,Consumer,Dallas,131.376,6,-95.2476
CG-12520,Claire Gute,Consumer,Houston,18.16,2,1.816
CH-12070,Cathy Hwang,Home Office,Raleigh,1127.976,3,126.8973
CH-12070,Cathy Hwang,Home Office,Philadelphia,78.256,2,-17.6076
CH-12070,Cathy Hwang,Home Office,Detroit,299.9,2,74.975
CH-12070,Cathy Hwang,Home Office,Philadelphia,31.104,6,10.8864
CJ-11875,Carl Jackson,Corporate,Philadelphia,16.52,5,1.652
CJ-12010,Caroline Jumper,Consumer,Houston,1023.332,5,-30.098
CJ-12010,Caroline Jumper,Consumer,Houston,600.558,3,-8.5794
CJ-12010,Caroline Jumper,Consumer,Houston,39.992,1,6.9986
CJ-12010,Caroline Jumper,Consumer,Houston,211.246,2,-66.3916
CJ-12010,Caroline Jumper,Consumer,Allentown,4.16,2,0.364
CJ-12010,Caroline Jumper,Consumer,Huntington Beach,95.92,8,25.8984
CJ-12010,Caroline Jumper,Consumer,Allentown,11.648,2,3.3488
CJ-12010,Caroline Jumper,Consumer,New York City,199.95,5,21.9945
CJ-12010,Caroline Jumper,Consumer,New York City,63.68,8,28.0192
CJ-12010,Caroline Jumper,Consumer,Philadelphia,18.192,4,-14.5536
CJ-12010,Caroline Jumper,Consumer,Long Beach,176.784,1,-22.098
CJ-12010,Caroline Jumper,Consumer,New York City,44.4,3,22.2
CJ-12010,Caroline Jumper,Consumer,New York City,3999.95,5,1159.9855
CJ-12010,Caroline Jumper,Consumer,New York City,85.232,7,30.8966
CJ-12010,Caroline Jumper,Consumer,New York City,442.764,4,59.0352
CJ-12010,Caroline Jumper,Consumer,Philadelphia,394.816,4,93.7688
CJ-12010,Caroline Jumper,Consumer,San Francisco,11.84,8,5.6832
CJ-12010,Caroline Jumper,Consumer,Jacksonville,3.328,2,0.416
CJ-12010,Caroline Jumper,Consumer,Jacksonville,2803.92,5,0
CJ-12010,Caroline Jumper,Consumer,Jacksonville,933.262,4,-458.1468
CK-12205,Chloris Kastensmidt,Consumer,Hempstead,35,4,10.5
CK-12205,Chloris Kastensmidt,Consumer,Everett,87.6,5,42.048
CK-12205,Chloris Kastensmidt,Consumer,Hempstead,41.4,5,19.458
CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,143.982,3,-28.7964
CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,494.376,4,-115.3544
CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,5.84,2,0.73
CK-12205,Chloris Kastensmidt,Consumer,Columbus,8.32,5,2.288
CK-12205,Chloris Kastensmidt,Consumer,Columbus,10.464,6,1.7004
CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,15.552,3,5.4432
CK-12205,Chloris Kastensmidt,Consumer,Hempstead,39.552,3,14.3376
CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,5.232,1,1.7004
CK-12205,Chloris Kastensmidt,Consumer,Hillsboro,53.04,3,-4.641
CK-12205,Chloris Kastensmidt,Consumer,Renton,51.84,8,24.8832
CK-12205,Chloris Kastensmidt,Consumer,Hillsboro,11.032,1,3.0338
CK-12205,Chloris Kastensmidt,Consumer,Apopka,129.888,6,12.9888
CK-12205,Chloris Kastensmidt,Consumer,Dallas,119.448,3,-13.4379
CK-12205,Chloris Kastensmidt,Consumer,Apopka,14.32,5,5.191
CK-12205,Chloris Kastensmidt,Consumer,Apopka,48.944,7,16.5186
CK-12205,Chloris Kastensmidt,Consumer,Santa Clara,58.24,4,15.7248
CK-12205,Chloris Kastensmidt,Consumer,Dallas,118.16,2,-25.109
CK-12205,Chloris Kastensmidt,Consumer,Columbus,127.554,3,-9.111
CK-12205,Chloris Kastensmidt,Consumer,Columbus,30.345,7,-24.276
CK-12205,Chloris Kastensmidt,Consumer,Lakewood,10.782,3,-7.9068
CK-12205,Chloris Kastensmidt,Consumer,Mcallen,5.184,1,1.8144
CK-12205,Chloris Kastensmidt,Consumer,Renton,150.8,5,56.55
CK-12205,Chloris Kastensmidt,Consumer,Mcallen,4.448,2,0.3336
CK-12205,Chloris Kastensmidt,Consumer,Mcallen,175.92,5,15.393
CK-12205,Chloris Kastensmidt,Consumer,Santa Clara,21.552,6,7.0044
CK-12205,Chloris Kastensmidt,Consumer,Columbus,77.952,3,15.5904
CK-12205,Chloris Kastensmidt,Consumer,Mcallen,4.752,4,-8.316
CK-12205,Chloris Kastensmidt,Consumer,Mcallen,13.344,2,1.0008
CK-12205,Chloris Kastensmidt,Consumer,Renton,1039.992,1,103.9992
CK-12325,Christine Kargatis,Home Office,Troy,455.97,5,-106.393
CK-12325,Christine Kargatis,Home Office,Troy,57.594,1,-11.5188
CK-12325,Christine Kargatis,Home Office,Troy,5.715,5,-4.7625
CK-12325,Christine Kargatis,Home Office,Troy,30.144,2,8.2896
CK-12325,Christine Kargatis,Home Office,Troy,899.43,5,-12.849
CK-12325,Christine Kargatis,Home Office,Orem,73.32,6,21.996
CK-12325,Christine Kargatis,Home Office,Orem,59.808,3,19.4376
CK-12325,Christine Kargatis,Home Office,Chesapeake,1139.92,4,284.98
CK-12325,Christine Kargatis,Home Office,Hot Springs,30,6,14.4
CK-12325,Christine Kargatis,Home Office,Hot Springs,25.92,4,12.7008
CK-12325,Christine Kargatis,Home Office,Hot Springs,159.92,4,31.984
CK-12325,Christine Kargatis,Home Office,Seattle,7.58,1,2.9562
CK-12595,Clytie Kelty,Consumer,Grove City,3.648,2,-2.7968
CK-12595,Clytie Kelty,Consumer,New York City,29.34,3,13.4964
CK-12595,Clytie Kelty,Consumer,Grove City,119.94,10,15.992
CK-12595,Clytie Kelty,Consumer,Philadelphia,341.488,8,-73.176
CK-12595,Clytie Kelty,Consumer,Los Angeles,37.44,6,16.848
CK-12595,Clytie Kelty,Consumer,San Diego,11.91,3,0.1191
CK-12595,Clytie Kelty,Consumer,Philadelphia,2.502,3,-2.0016
CK-12595,Clytie Kelty,Consumer,Philadelphia,6.48,4,-4.752
CK-12595,Clytie Kelty,Consumer,Philadelphia,289.8,7,36.225
CK-12595,Clytie Kelty,Consumer,Los Angeles,24.7,5,10.374
CK-12595,Clytie Kelty,Consumer,Philadelphia,11.12,5,0.834
CK-12595,Clytie Kelty,Consumer,San Diego,3.48,2,1.1136
CK-12595,Clytie Kelty,Consumer,Chicago,12.128,4,-20.6176
CK-12595,Clytie Kelty,Consumer,Philadelphia,25.344,6,3.4848
CK-12595,Clytie Kelty,Consumer,Providence,69.52,2,17.38
CK-12595,Clytie Kelty,Consumer,Charlotte,431.16,5,107.79
CK-12595,Clytie Kelty,Consumer,Charlotte,268.24,7,93.884
CK-12595,Clytie Kelty,Consumer,Little Rock,323.37,3,129.348
CK-12595,Clytie Kelty,Consumer,Marietta,5.64,3,2.7072
CK-12595,Clytie Kelty,Consumer,Little Rock,26.85,3,5.1015
CK-12595,Clytie Kelty,Consumer,Little Rock,59.94,3,28.1718
CK-12595,Clytie Kelty,Consumer,Little Rock,12.96,2,6.2208
CK-12595,Clytie Kelty,Consumer,Little Rock,64.14,3,30.7872
CK-12595,Clytie Kelty,Consumer,Little Rock,11.67,3,5.6016
CK-12595,Clytie Kelty,Consumer,Little Rock,179.94,6,75.5748
CK-12760,Cyma Kinney,Corporate,Glendale,266.352,3,13.3176
CK-12760,Cyma Kinney,Corporate,San Francisco,34.68,6,16.9932
CK-12760,Cyma Kinney,Corporate,Arlington,56.45,5,14.677
CK-12760,Cyma Kinney,Corporate,Aurora,66.645,3,-42.6528
CK-12760,Cyma Kinney,Corporate,Aurora,652.45,5,-430.617
CK-12760,Cyma Kinney,Corporate,Linden,115.36,7,49.6048
CK-12760,Cyma Kinney,Corporate,Jacksonville,68.742,9,-48.1194
CK-12760,Cyma Kinney,Corporate,Nashville,7.24,5,1.1765
CK-12760,Cyma Kinney,Corporate,Long Beach,25.71,3,6.6846
CK-12760,Cyma Kinney,Corporate,New York City,140.75,5,39.41
CK-12760,Cyma Kinney,Corporate,New York City,24.88,2,6.9664
CK-12760,Cyma Kinney,Corporate,New York City,77.55,5,20.163
CK-12760,Cyma Kinney,Corporate,New York City,36.63,3,9.8901
CK-12760,Cyma Kinney,Corporate,Long Beach,8.67,3,4.0749
CL-11890,Carl Ludwig,Consumer,Philadelphia,40.032,6,15.012
CL-11890,Carl Ludwig,Consumer,San Francisco,16.74,2,4.3524
CL-11890,Carl Ludwig,Consumer,Everett,39.99,1,11.5971
CL-11890,Carl Ludwig,Consumer,Everett,16.28,2,6.512
CL-11890,Carl Ludwig,Consumer,Everett,782.94,3,203.5644
CL-11890,Carl Ludwig,Consumer,Everett,242.48,7,116.3904
CL-11890,Carl Ludwig,Consumer,Chicago,123.552,3,-29.3436
CL-12565,Clay Ludtke,Consumer,Long Beach,437.85,3,131.355
CL-12565,Clay Ludtke,Consumer,Long Beach,673.568,2,252.588
CL-12565,Clay Ludtke,Consumer,Urbandale,27.24,6,13.3476
CL-12565,Clay Ludtke,Consumer,Urbandale,75.96,2,22.788
CL-12565,Clay Ludtke,Consumer,Los Angeles,262.24,2,78.672
CL-12565,Clay Ludtke,Consumer,Cleveland,10.688,2,3.7408
CL-12565,Clay Ludtke,Consumer,Lancaster,17.456,2,5.8914
CL-12565,Clay Ludtke,Consumer,Cleveland,58.112,2,7.264
CL-12565,Clay Ludtke,Consumer,Cleveland,25.12,2,1.57
CL-12565,Clay Ludtke,Consumer,Cleveland,10.368,2,3.6288
CL-12565,Clay Ludtke,Consumer,Seattle,11.264,4,3.8016
CL-12565,Clay Ludtke,Consumer,Cleveland,1006.056,3,88.0299
CL-12565,Clay Ludtke,Consumer,Los Angeles,558.4,2,41.88
CL-12565,Clay Ludtke,Consumer,Los Angeles,22.72,4,7.384
CL-12565,Clay Ludtke,Consumer,Seattle,123.136,4,13.8528
CL-12565,Clay Ludtke,Consumer,Los Angeles,131.6,7,7.896
CL-12565,Clay Ludtke,Consumer,Los Angeles,182.72,8,84.0512
CL-12565,Clay Ludtke,Consumer,Columbia,354.9,5,17.745
CL-12565,Clay Ludtke,Consumer,Gresham,1487.04,5,148.704
CL-12565,Clay Ludtke,Consumer,Los Angeles,2548.56,6,286.713
CL-12565,Clay Ludtke,Consumer,Gresham,21.728,7,7.6048
CL-12565,Clay Ludtke,Consumer,Reading,303.92,5,-30.392
CL-12565,Clay Ludtke,Consumer,Los Angeles,68.52,3,31.5192
CL-12565,Clay Ludtke,Consumer,Tulsa,1805.88,6,523.7052
CL-12565,Clay Ludtke,Consumer,Los Angeles,271.44,3,122.148
CL-12565,Clay Ludtke,Consumer,Los Angeles,287.88,3,35.985
CL-12565,Clay Ludtke,Consumer,New York City,21.24,3,8.0712
CL-12565,Clay Ludtke,Consumer,Los Angeles,74.94,3,14.2386
CL-12700,Craig Leslie,Home Office,Florence,18,1,3.24
CL-12700,Craig Leslie,Home Office,Springfield,8.76,2,4.2048
CL-12700,Craig Leslie,Home Office,Aurora,511.056,9,-95.823
CL-12700,Craig Leslie,Home Office,Aurora,21.44,2,7.504
CL-12700,Craig Leslie,Home Office,Colorado Springs,3.108,2,-2.1756
CL-12700,Craig Leslie,Home Office,Colorado Springs,1325.76,6,149.148
CL-12700,Craig Leslie,Home Office,Colorado Springs,15.552,3,5.4432
CL-12700,Craig Leslie,Home Office,New York City,449.91,9,157.4685
CM-11815,Candace McMahon,Corporate,Pasadena,20.736,4,7.2576
CM-11815,Candace McMahon,Corporate,Phoenix,195.96,5,19.596
CM-11815,Candace McMahon,Corporate,San Francisco,111.96,4,21.2724
CM-11815,Candace McMahon,Corporate,Phoenix,271.968,4,54.3936
CM-11815,Candace McMahon,Corporate,El Paso,49.568,2,17.9684
CM-11815,Candace McMahon,Corporate,Phoenix,15.552,3,5.4432
CM-11815,Candace McMahon,Corporate,Seattle,13.68,2,3.6936
CM-11815,Candace McMahon,Corporate,Seattle,388.704,6,38.8704
CM-11815,Candace McMahon,Corporate,Seattle,572.58,6,34.3548
CM-11815,Candace McMahon,Corporate,Seattle,33.18,2,11.613
CM-11935,Carlos Meador,Consumer,Fayetteville,14.272,8,4.2816
CM-11935,Carlos Meador,Consumer,Fayetteville,451.136,4,-67.6704
CM-11935,Carlos Meador,Consumer,Fayetteville,64.864,4,6.4864
CM-11935,Carlos Meador,Consumer,Tucson,35.12,2,13.17
CM-12115,Chad McGuire,Consumer,New York City,677.58,3,176.1708
CM-12115,Chad McGuire,Consumer,New York City,75.04,8,36.0192
CM-12115,Chad McGuire,Consumer,New York City,29.78,2,8.0406
CM-12115,Chad McGuire,Consumer,San Francisco,369.16,11,32.3015
CM-12115,Chad McGuire,Consumer,New York City,17.64,4,8.1144
CM-12115,Chad McGuire,Consumer,Los Angeles,474.95,5,142.485
CM-12115,Chad McGuire,Consumer,San Francisco,17.46,2,5.9364
CM-12160,Charles McCrossin,Consumer,Philadelphia,5.346,3,-4.455
CM-12160,Charles McCrossin,Consumer,Brownsville,1.744,1,-0.3488
CM-12160,Charles McCrossin,Consumer,Baltimore,98.16,6,9.816
CM-12160,Charles McCrossin,Consumer,San Francisco,2003.52,6,-325.572
CM-12160,Charles McCrossin,Consumer,Philadelphia,71.376,3,-4.461
CM-12160,Charles McCrossin,Consumer,Philadelphia,329.988,2,-76.9972
CM-12160,Charles McCrossin,Consumer,New Bedford,23.18,2,7.6494
CM-12190,Charlotte Melton,Consumer,Los Angeles,77.88,2,3.894
CM-12190,Charlotte Melton,Consumer,Chicago,183.372,2,-36.6744
CM-12190,Charlotte Melton,Consumer,Philadelphia,11.352,3,4.1151
CM-12190,Charlotte Melton,Consumer,Rochester,31.16,2,7.79
CM-12190,Charlotte Melton,Consumer,San Diego,443.92,4,8.8784
CM-12190,Charlotte Melton,Consumer,Rochester,607.52,2,97.2032
CM-12190,Charlotte Melton,Consumer,Utica,119.94,6,5.997
CM-12235,Chris McAfee,Consumer,Milwaukee,26.94,3,11.3148
CM-12235,Chris McAfee,Consumer,Carrollton,1399.944,7,52.4979
CM-12235,Chris McAfee,Consumer,Little Rock,19.44,3,9.3312
CM-12235,Chris McAfee,Consumer,Watertown,18.54,2,8.7138
CM-12235,Chris McAfee,Consumer,Watertown,679.96,5,220.987
CM-12235,Chris McAfee,Consumer,Little Rock,11.16,2,4.3524
CM-12235,Chris McAfee,Consumer,Little Rock,109.92,2,53.8608
CM-12235,Chris McAfee,Consumer,Phoenix,39.808,4,3.9808
CM-12385,Christopher Martinez,Consumer,San Francisco,2022.272,8,682.5168
CM-12385,Christopher Martinez,Consumer,San Francisco,9.12,3,3.1008
CM-12385,Christopher Martinez,Consumer,Atlanta,2.74,1,0.7398
CM-12385,Christopher Martinez,Consumer,Atlanta,6354.95,5,3177.475
CM-12385,Christopher Martinez,Consumer,Atlanta,8.34,3,2.1684
CM-12385,Christopher Martinez,Consumer,Atlanta,46.74,3,11.685
CM-12385,Christopher Martinez,Consumer,North Charleston,269.49,3,5.3898
CM-12385,Christopher Martinez,Consumer,Chicago,11.52,5,4.176
CM-12385,Christopher Martinez,Consumer,Chicago,6.464,1,-4.04
CM-12385,Christopher Martinez,Consumer,Chicago,222.384,2,16.6788
CM-12445,Chuck Magee,Consumer,San Francisco,7.36,2,0.1472
CM-12445,Chuck Magee,Consumer,San Francisco,23.1,2,10.626
CM-12445,Chuck Magee,Consumer,Redlands,51.45,3,13.8915
CM-12445,Chuck Magee,Consumer,Redlands,7.83,3,3.6018
CM-12445,Chuck Magee,Consumer,Redlands,35.4,5,13.452
CM-12445,Chuck Magee,Consumer,Redlands,29.9,5,13.455
CM-12445,Chuck Magee,Consumer,Houston,25.248,4,7.89
CM-12445,Chuck Magee,Consumer,Houston,56.686,1,-14.5764
CM-12445,Chuck Magee,Consumer,Houston,51.016,7,15.9425
CM-12655,Corinna Mitchell,Home Office,Houston,383.4656,4,-67.6704
CM-12655,Corinna Mitchell,Home Office,Houston,65.584,2,23.7742
CM-12655,Corinna Mitchell,Home Office,Los Angeles,42.6,3,16.614
CM-12655,Corinna Mitchell,Home Office,Los Angeles,89.97,3,37.7874
CM-12655,Corinna Mitchell,Home Office,Jackson,23.34,3,0.2334
CM-12655,Corinna Mitchell,Home Office,New York City,1704.89,11,767.2005
CM-12655,Corinna Mitchell,Home Office,Los Angeles,1212.848,7,106.1242
CM-12655,Corinna Mitchell,Home Office,Seattle,521.96,2,88.7332
CM-12655,Corinna Mitchell,Home Office,New York City,2279.96,4,592.7896
CM-12655,Corinna Mitchell,Home Office,New York City,14.94,3,6.8724
CM-12715,Craig Molinari,Corporate,Seattle,436.704,6,21.8352
CM-12715,Craig Molinari,Corporate,Seattle,204.9,5,0
CM-12715,Craig Molinari,Corporate,Seattle,20.65,5,9.499
CM-12715,Craig Molinari,Corporate,Seattle,481.568,2,54.1764
CM-12715,Craig Molinari,Corporate,Huntsville,755.944,7,66.1451
CM-12715,Craig Molinari,Corporate,Huntsville,11.98,5,-19.168
CM-12715,Craig Molinari,Corporate,Huntsville,0.898,1,-1.5715
CM-12715,Craig Molinari,Corporate,Philadelphia,41.376,6,3.1032
CM-12715,Craig Molinari,Corporate,Houston,1227.9984,6,-36.1176
CM-12715,Craig Molinari,Corporate,Philadelphia,21.184,1,4.7664
CM-12715,Craig Molinari,Corporate,Huntsville,719.952,6,71.9952
CM-12715,Craig Molinari,Corporate,Philadelphia,5.97,5,-4.577
CM-12715,Craig Molinari,Corporate,Houston,55.328,2,6.2244
Co-12640,Corey-Lock,Consumer,Florence,191.88,6,19.188
Co-12640,Corey-Lock,Consumer,Skokie,32.952,6,-19.7712
Co-12640,Corey-Lock,Consumer,Skokie,30.016,4,3.0016
Co-12640,Corey-Lock,Consumer,Philadelphia,5.04,2,1.764
Co-12640,Corey-Lock,Consumer,Seattle,6.368,2,2.1492
Co-12640,Corey-Lock,Consumer,Seattle,558.4,2,41.88
Co-12640,Corey-Lock,Consumer,Lawton,3.52,2,1.6896
Co-12640,Corey-Lock,Consumer,Lawton,471.9,6,155.727
CP-12085,Cathy Prescott,Corporate,Delray Beach,184.704,6,13.8528
CP-12085,Cathy Prescott,Corporate,Delray Beach,47.92,2,11.98
CP-12085,Cathy Prescott,Corporate,Lakewood,45.888,4,9.1776
CP-12085,Cathy Prescott,Corporate,Norwich,11.34,1,5.5566
CP-12085,Cathy Prescott,Corporate,Quincy,27.44,2,2.401
CP-12085,Cathy Prescott,Corporate,Quincy,47.36,4,17.76
CP-12085,Cathy Prescott,Corporate,Quincy,3.24,9,-5.184
CP-12085,Cathy Prescott,Corporate,New York City,129.98,2,62.3904
CP-12085,Cathy Prescott,Corporate,Springfield,209.94,6,54.5844
CP-12085,Cathy Prescott,Corporate,Springfield,212.94,3,53.235
CP-12085,Cathy Prescott,Corporate,Tucson,238.152,3,89.307
CP-12085,Cathy Prescott,Corporate,Springfield,32.4,5,15.552
CP-12085,Cathy Prescott,Corporate,Covington,46.9,5,13.132
CP-12085,Cathy Prescott,Corporate,Springfield,4164.05,5,83.281
CP-12340,Christine Phan,Corporate,Los Angeles,71.088,2,-1.7772
CP-12340,Christine Phan,Corporate,New York City,34.86,7,16.3842
CP-12340,Christine Phan,Corporate,New York City,613.908,3,-122.7816
CP-12340,Christine Phan,Corporate,Seattle,177,3,30.09
CP-12340,Christine Phan,Corporate,Warwick,111.96,2,54.8604
CP-12340,Christine Phan,Corporate,New York City,1071.576,4,-553.6476
CP-12340,Christine Phan,Corporate,New York City,1579.746,7,-447.5947
CP-12340,Christine Phan,Corporate,New York City,155.04,4,75.9696
CP-12340,Christine Phan,Corporate,Jacksonville,113.568,2,-21.294
CP-12340,Christine Phan,Corporate,New York City,13.128,3,4.2666
CP-12340,Christine Phan,Corporate,Miami,16.146,9,-12.9168
CP-12340,Christine Phan,Corporate,Waterbury,566.97,3,153.0819
CP-12340,Christine Phan,Corporate,Waterbury,9.84,3,2.8536
CP-12340,Christine Phan,Corporate,Miami,1345.485,5,-1031.5385
CP-12340,Christine Phan,Corporate,Waterbury,7.96,2,3.7412
CR-12580,Clay Rozendal,Home Office,Elmhurst,230.376,3,-48.9549
CR-12580,Clay Rozendal,Home Office,Elmhurst,9.664,2,3.2616
CR-12580,Clay Rozendal,Home Office,San Diego,1673.184,12,20.9148
CR-12580,Clay Rozendal,Home Office,New York City,10.528,7,3.6848
CR-12580,Clay Rozendal,Home Office,San Diego,199.75,5,87.89
CR-12580,Clay Rozendal,Home Office,Bellevue,25.35,3,7.605
CR-12625,Corey Roper,Home Office,Columbus,121.78,2,30.445
CR-12625,Corey Roper,Home Office,Lakewood,289.2,6,83.868
CR-12625,Corey Roper,Home Office,Lakewood,45.48,3,20.9208
CR-12625,Corey Roper,Home Office,Grand Rapids,19.44,3,9.5256
CR-12730,Craig Reiter,Consumer,Columbus,134.288,2,45.3222
CR-12730,Craig Reiter,Consumer,Chicago,23.12,5,8.381
CR-12730,Craig Reiter,Consumer,New York City,904.9,5,253.372
CR-12730,Craig Reiter,Consumer,Columbus,3.318,2,-2.6544
CR-12730,Craig Reiter,Consumer,Columbus,113.552,2,8.5164
CR-12730,Craig Reiter,Consumer,Chicago,421.372,2,-6.0196
CR-12820,Cyra Reiten,Home Office,New York City,319.96,4,115.1856
CR-12820,Cyra Reiten,Home Office,New York City,17.04,3,7.668
CR-12820,Cyra Reiten,Home Office,New York City,344.91,3,10.3473
CR-12820,Cyra Reiten,Home Office,West Palm Beach,13.12,5,2.132
CR-12820,Cyra Reiten,Home Office,Houston,89.0664,1,-17.0274
CR-12820,Cyra Reiten,Home Office,Houston,175.44,6,52.632
CR-12820,Cyra Reiten,Home Office,Houston,438.336,4,-87.6672
CS-11845,Cari Sayre,Corporate,Chicago,9.264,3,-13.896
CS-11845,Cari Sayre,Corporate,Houston,9.156,3,-13.734
CS-11845,Cari Sayre,Corporate,Seattle,963.136,4,108.3528
CS-11845,Cari Sayre,Corporate,Seattle,88.776,3,7.7679
CS-11845,Cari Sayre,Corporate,Seattle,25.032,3,7.8225
CS-11845,Cari Sayre,Corporate,Seattle,3.89,1,1.0114
CS-11845,Cari Sayre,Corporate,Seattle,11.76,2,5.7624
CS-11845,Cari Sayre,Corporate,Seattle,167.94,3,82.2906
CS-11860,Cari Schnelling,Consumer,Fairfield,3.816,1,1.1925
CS-11860,Cari Schnelling,Consumer,Dallas,1.72,1,-2.838
CS-11860,Cari Schnelling,Consumer,Jacksonville,25.344,4,9.1872
CS-11860,Cari Schnelling,Consumer,New York City,17.48,4,4.5448
CS-11860,Cari Schnelling,Consumer,New York City,6.6,3,2.904
CS-11860,Cari Schnelling,Consumer,Lakeland,479.984,2,89.997
CS-11860,Cari Schnelling,Consumer,New York City,2.688,1,0.84
CS-11950,Carlos Soltero,Consumer,Freeport,20.04,3,9.6192
CS-11950,Carlos Soltero,Consumer,Freeport,102.582,1,6.8388
CS-11950,Carlos Soltero,Consumer,Jackson,11.68,4,5.256
CS-11950,Carlos Soltero,Consumer,Los Angeles,340.92,3,3.4092
CS-11950,Carlos Soltero,Consumer,Los Angeles,19.96,2,5.5888
CS-11950,Carlos Soltero,Consumer,Los Angeles,12.39,3,5.6994
CS-11950,Carlos Soltero,Consumer,Los Angeles,242.136,3,12.1068
CS-11950,Carlos Soltero,Consumer,Pasadena,419.944,7,52.493
CS-11950,Carlos Soltero,Consumer,Chicago,69.712,2,8.714
CS-11950,Carlos Soltero,Consumer,Seattle,585.552,3,73.194
CS-11950,Carlos Soltero,Consumer,Philadelphia,539.964,6,-107.9928
CS-11950,Carlos Soltero,Consumer,Philadelphia,1.944,3,-1.4256
CS-11950,Carlos Soltero,Consumer,Philadelphia,76.792,1,-16.3183
CS-11950,Carlos Soltero,Consumer,Chicago,8.808,3,-14.9736
CS-11950,Carlos Soltero,Consumer,Philadelphia,50.997,1,-40.7976
CS-11950,Carlos Soltero,Consumer,Philadelphia,60.312,3,5.2773
CS-11950,Carlos Soltero,Consumer,Chicago,8.792,1,-5.7148
CS-11950,Carlos Soltero,Consumer,New York City,41.96,2,10.9096
CS-11950,Carlos Soltero,Consumer,New York City,9.45,3,4.536
CS-11950,Carlos Soltero,Consumer,Philadelphia,31.984,2,1.1994
CS-11950,Carlos Soltero,Consumer,Philadelphia,280.782,3,-60.8361
CS-11950,Carlos Soltero,Consumer,Philadelphia,99.846,9,-83.205
CS-12130,Chad Sievert,Consumer,Seattle,199.74,6,47.9376
CS-12130,Chad Sievert,Consumer,Englewood,108.576,3,8.1432
CS-12130,Chad Sievert,Consumer,Los Angeles,340.144,7,21.259
CS-12130,Chad Sievert,Consumer,Los Angeles,110.96,2,53.2608
CS-12130,Chad Sievert,Consumer,Austin,88.8,4,-2.22
CS-12130,Chad Sievert,Consumer,Los Angeles,20.94,3,9.8418
CS-12130,Chad Sievert,Consumer,Englewood,15.48,3,5.6115
CS-12175,Charles Sheldon,Corporate,Iowa City,9.99,1,4.4955
CS-12175,Charles Sheldon,Corporate,Columbia,79.12,5,13.846
CS-12175,Charles Sheldon,Corporate,San Francisco,7.77,1,2.0979
CS-12175,Charles Sheldon,Corporate,Lakewood,196.21,7,98.105
CS-12175,Charles Sheldon,Corporate,San Francisco,285.48,5,-10.7055
CS-12175,Charles Sheldon,Corporate,Chattanooga,8.1,5,-5.94
CS-12175,Charles Sheldon,Corporate,San Francisco,238.62,2,4.7724
CS-12175,Charles Sheldon,Corporate,San Francisco,19.168,4,6.4692
CS-12250,Chris Selesnick,Corporate,Green Bay,18.96,2,7.584
CS-12250,Chris Selesnick,Corporate,San Diego,89.696,4,33.636
CS-12250,Chris Selesnick,Corporate,San Diego,50.12,4,23.5564
CS-12250,Chris Selesnick,Corporate,Los Angeles,7.752,3,2.8101
CS-12250,Chris Selesnick,Corporate,Bossier City,11.36,2,5.3392
CS-12250,Chris Selesnick,Corporate,Los Angeles,33.568,2,11.7488
CS-12250,Chris Selesnick,Corporate,Bossier City,5.64,3,2.7072
CS-12250,Chris Selesnick,Corporate,Haltom City,6.608,2,2.1476
